Tweet_ID,Content,Date_Post
dante_02_1373715875459698944,Fechando o domingo com a maior quantidade de doses aplicadas em um único dia: quase 6 mil. Já são 41 mil pessoas vacinadas com pelo menos uma dose em Florianópolis. É 8% da nossa população. Nossa equipe de saúde mais vez deu show de competência e carinho.,2021-03-21
dante_02_1355979703941615872,"Nesse domingo, a carreata contra Bolsonaro foi uma importante unidade. Temos que mantê-la para barrar os duros ataques contra a classe trabalhadora.\nNós, do PSTU BH, marcamos a nossa presença e demos o nosso recado.\n#ForaBolsonaroeMourao\n#ForaZema\n#ForaPazuello\n#VacinacaoJa https://t.co/ujyzXFouyA",2021-01-31
dante_02_1348722805907534080,"Vacina X, no dia D, hora H. \n\nPlano Infalível digno de deixar o Cebolinha com inveja. https://t.co/2aXn3oweGP",2021-01-11
dante_02_1476652778097463040,"Não iríamos ficar de fora dessa, né? ??\n\nCom vacina no braço, respeito à ciência e esperança, você salva vidas! ✅\n\nGostou do post? Curta, comente e compartilhe com os amigos. ??\n\nE aí, vamos juntos mudar o mundo? ????\n\n#prefcg #campogrande #vacinacg #esperança https://t.co/xQeKeMTqm0",2021-12-30
dante_02_1370393654490234880,"Participei na manhã de hoje de uma reunião com o governador Eduardo Leite, resultado de um pedido feito por @lucianagenro e eu, para falar sobre a compra de vacinas para Covid-19 e políticas para mulheres, um dos grupos mais atingidos pela pandemia. https://t.co/uohzyv7pB2",2021-03-12
dante_02_1379906031388611072,#VacinaParaTodosJa https://t.co/DLpKDDfqxt,2021-04-07
dante_02_1352405690090982912,"Na cidade do Rio, 42.563 pessoas dos grupos prioritários já foram vacinadas contra o coronavírus. Hoje, soube que minha prima, que é enfermeira, e minha amiga @paulamoraisg , que é médica, já foram imunizadas. Sentimento de alívio e esperança!",2021-01-21
dante_02_1440326396954382080,"Bolsonaro:  mente na Assembleia da ONU, conspira contra o controle da pandemia e compra de vacinas,  toca fogo na Amazônia. Corrompe,  mata, ameaça, persegue. Mas continua governando. O POVO É VITIMA! De quem é a culpa?",2021-09-21
dante_02_1412900932824805120,"Já vi misturar cerveja com vinho, vodka com tequilla, cachaça com licor ... chope com vacina foi a primeira vez ... diz que dá uma ressaca do cão.",2021-07-07
dante_02_1403304942765593088,@baima_rayssa @Estherr_AR @PrefeituraSL Pode escolher o braço e a roupa. ????????,2021-06-11
dante_02_1377589264918142976,Grande notícia! Semana que vem o nosso Cacique de Ramos vai virar ponto de vacinação. Viva o cacique! Viva o samba! Viva Bira Presidente! Viva o rio!  Bora vacinar!  Em tempo: qdo chegar minha hora é lá que eu vou!  Debaixo da tamarineira! https://t.co/g3xuwYxbot,2021-04-01
dante_02_1397624670619374080,@hellalima @helderbarbalho A vacinação é para todos os trabalhadores da educação. #EquipeEd,2021-05-26
dante_02_1365356427322221056,"Mas se puder, faça a sua parte. Máscara, distanciamento social, vacina, educação. Seguimos.",2021-02-26
dante_02_1445514610174403072,Amanhã (6) vamos iniciar a aplicação da 1ª dose nas escolas municipais. Essa é mais uma ação em busca dos adoslecentes entre 12 a 17 anos que ainda não se vacinaram. Vacinar é o único caminho para retomar todas as atividades de forma segura.,2021-10-05
dante_02_1388505990383951872,"Claudio Castro assume o gov. do Rio. Espero q o seu gov. enfrente a miséria e a pobreza, garanta comida, vacina e segurança c/ dignidade humana. Mas se manter a submissão cega ao gov. Bolsonaro não teremos leitos e vacinas. A recuperação econômica se dá c/ as pessoas vivas.",2021-05-01
dante_02_1448660341538181120,"Ultrapassamos a marca de um milhão de vacinas aplicadas na nossa cidade! Um número para comemorarmos. Fruto de muito trabalho e dedicação de todos os profissionais envolvidos. Estamos com quase 100% da D1 aplicada e avançando na D2 e D3. Com fé em Deus, venceremos. Muito obrigado",2021-10-14
dante_02_1350797077836656896,A morte por asfixia do povo de Manaus é resultante da inércia genocida e criminosa de Bolsonaro diante da pandemia e da imunização. Ele tem estimulado a propagação do vírus e a negação da vacina.\n#VacinaEImpeachmentJa,2021-01-17
dante_02_1350066849275375872,100% dos especialistas previram que as festas de fim de ano aumentariam o número de casos e poderiam gerar colapso da saúde.\n\nO governo federal não abriu novos leitos e cancelou o auxílio emergencial.\n\nCada dia sem vacina e com mortes evitáveis tem a digital de Jair Bolsonaro.,2021-01-15
dante_02_1351650223777574912,Bolsonaro recusou a compra da Pfizer e não queria a vacina da China. O presidente é corresponsável pelas mais de 200 mil mortes de brasileiros. Cada dia de seu governo é um perigo a mais para o nosso povo. #ImpeachmentSalvaVidas #PDT #ForaBolsonaro https://t.co/rM981bGVZ2,2021-01-19
dante_02_1369799740838273024,"2286 mortes por covid em um dia. Isso dói demais. Saber q vacina, aumento de leitos e uso de máscara poderiam diminuir esta tragédia, mas q Bolsonaro escolheu o caminho do negacionismo, destrói Qlqr um! Só Deus pra confortar estas famílias.",2021-03-10
dante_02_1412106489758682880,"Com protestos de rua massivos e afundado na lama da corrupção -  rachadinha, vacina superfaturada, bolsolão etc - Bolsonaro bate 63% de rejeição segundo pesquisa CNT/MDA divulgada hoje. É o maior percentual registrado. O genocida está derretendo.",2021-07-05
dante_02_1410981910671678976,"Correta a atitude da Câmara Municipal de Slz em pedir informações sobre a realidade da vacinação aqui.\nVenho defendendo que precisamos desse diagnóstico para saber quantas pessoas realmente foram vacinadas, de quais regiões, além de saber os motivos pelos quais não se vacinaram. https://t.co/nFk138UjsC",2021-07-02
dante_02_1413517506812260096,Chegou a minha vez! Que alívio receber vacina no braço! E que dor em saber que tantos brasileiros e brasileiras não tiveram a oportunidade de chegar até aqui. Dia #13JForaBolsonaroA vamos às ruas por justiça pelos 530 mil mortos do país e contra o corrupto e genocida. Viva o SUS! https://t.co/yjzW2oZTLU,2021-07-09
dante_02_1372494558328655872,Todos sabem que o problema da vacinação é a ausência de vacinas e não a capacidade dos municípios. Mostramos nossa capacidade e 98% das doses recebidas já foram aplicadas. Avançamos bastante comparativamente a outras capitais e somos uma das cidades que mais tem vacinado. #FanFm,2021-03-18
dante_02_1425174743817276928,"Seguiremos atuando com equilíbrio entre a saúde e as atividades econômicas, com foco na vacinação e no rigoroso cumprimento dos protocolos sanitários.",2021-08-10
dante_02_1357119224615951872,"Prioridades do Bolsonaro para o Brasil não é auxílio emergencial, vacinação ou programas socias. É privatizar empresa pública; facilitar acesso às armas de fogo; mais reformas para retirar direito do povo; passar a boiada no meio ambiente; e mineração em terra indígena. Genocida! https://t.co/yEQGOe1pXE",2021-02-03
dante_02_1412930518493110016,"Fica a lição: se quiser vender vacina pro Governo Brasileiro, não mande e-mail que nem a Pfizer, marca um Chopp no Shopping! Aliás, nem marca! Não precisa estar na agenda. Vai lá beber o chopp e espera esbarrar com um integrante do Governo. Não tem erro! ??",2021-07-07
dante_02_1402640695127642112,"Decisão decepcionante da seleção brasileira de entrar em campo em um país com 475 mil mortos. \nO Brasil hoje não torce por gols, mas por vacinas. O único título que o brasileiro quer e precisa é ser novamente uma referência em vacinação mundial e não uma vergonha. #ForaBolsonaro https://t.co/Q0t8agEKzP",2021-06-09
dante_02_1408103587859795968,"Hoje, em evento no Rio Grande do Norte, Bolsonaro fez sinal para uma menina tirar a máscara, e ela tirou. Esse é o impacto das ações do presidente. E se tivéssemos no poder alguém que incentiva o uso de máscaras, o distanciamento e as vacinas? #ForaBolsonaroGenocida https://t.co/s6FoDb7Odq",2021-06-24
dante_02_1347265148340363008,Esperamos agora que os governos cumpram seus papéis e organizem os calendários de vacinação priorizando os cidadãos dos grupos de risco e os trabalhadores da linha de frente e de serviços essenciais.,2021-01-07
dante_02_1397590330099314944,"Hoje iniciamos a vacinação dos nossos agentes da SMTT.  É uma categoria que está na linha de frente da vacinação, sempre presente nos pontos embaixo de sol e chuva para orientar quem precisa. https://t.co/vatnr4NNuR",2021-05-26
dante_02_1351247166208155904,"Apesar do Bolsonaro, temos a vacina. Precisamos também derrubar o veto presidecial aos recursos do Fundo Nacional de Desenvolvimento Científico e Tecnológico. A vitória das vacinas do Butantan e da Fio Cruz provaram o quanto é urgente e necessário investir em ciência nesse país.",2021-01-18
dante_02_1408485145154395904,"Novos indícios de corrupção no governo Bolsonaro p/a compra de doses da Covaxin. As suspeitas são de favorecimento à Precisa Medicamentos no BNDES, intermediado por Flávio Bolsonaro. O #Vacinoduto é real e nós estamos acompanhando sem surpresa! Corrupção de família!",2021-06-25
dante_02_1409829480840012032,"Para tomar a vacina contra a Covid-19, é preciso estar cadastrado no site #SaúdeDigital. Após preenchimento do formulário, um e-mail é enviado para validação do cadastro. Em seguida, é só aguardar agendamento! ✅?? https://t.co/BkPdGSwYXl",2021-06-29
dante_02_1354477252176654080,Avanço na vacinação contra o coronavírus! O Rio começou a imunizar profissionais de saúde com mais de 60 anos. Nessa fase também serão vacinados funcionários de unidades hospitalares envolvidos no atendimento à Covid-19. https://t.co/nFXgzPhb6w #DelegadaMarthaRocha #Covid19 #Rio,2021-01-27
dante_02_1376627791832175104,"@linpjs Pode sim, Aline. Ela poderia até ter ido hoje, já que antecipamos a vacinação.",2021-03-29
dante_02_1425877838171939072,"O governo genocida de Bolsonaro segue sabotando a vacinação do país. 9,5 milhões de doses de vacinas estão  paradas em centro de distribuição. A vida tem pressa.  #ForaBolsonaro https://t.co/dCPlwX5DW0",2021-08-12
dante_02_1392442608522235904,"@In_Death Quando há sobra, são vacinados profissionais de saúde e enviados a hospitais. #EquipeEd",2021-05-12
dante_02_1394058753918607104,O Brasil não tem vacina e a economia está parada porque Bolsonaro negou a pandemia. https://t.co/9C8wDaF91c,2021-05-16
dante_02_1356392474995006976,"""Os trabalhadores e trabalhadoras que nos elegeram esperam que os mandatos que nos confiaram sirvam exclusivamente aos seus interesses"". Isso aí, @luizaerundina! A sociedade brasileira quer vacinas, quer auxílio emergencial e quer o impeachment de Bolsonaro. #LiraNão",2021-02-01
dante_02_1363489467126977024,"Momento especial para todos! • A vacina leva proteção aos idosos, mas também alívio, esperança e alegria para as famílias. ????\n\nhttps://t.co/YiUdJJzKCz",2021-02-21
dante_02_1403666660800750080,"@IsmaelJnior20 ?? tá perdoado e não esquece de ir te vacinar, sio! ??????",2021-06-12
dante_02_1402809277471931904,"Fundamental vacinar idosos e profissionais de saúde que receberam Coronavac e estão muito mais expostos. Essas pessoas precisam de vacinas como Pfizer e Astrazeneca. Se você concorda que os mais vulneráveis devem ter boas vacinas, dá um RT pra ajudar!",2021-06-09
dante_02_1406349290482582016,"Meio milhão de mortos. Uma tragédia colossal, inimaginável, agravada por um governo genocida que decidiu ignorar a ciência, a vacina, a vida. Nem nos nossos piores pesadelos achava que viveria isso. Nossa profunda solidariedade às famílias e amigos de todas as vítimas. #VacinaJá",2021-06-19
dante_02_1378318647375060992,#VacinaSim #VacinaJá https://t.co/BiGC5hLLAe,2021-04-03
dante_02_1397917236925370112,"O Butantan ofereceu:\nEm julho de 2020, 60 milhões de doses de vacina até dezembro.\nEm outubro, 100 milhões de doses até maio de 2021.\nBolsonaro: ""ninguém vai tomar vacina Chinesa!""\nMaio 2021: 450 mil mortos no Brasil.\n#BolsonaroGenocida #CPIdoGenocídio",2021-05-27
dante_02_1369760955194867968,"É uma lástima estarmos num país que,  por negligência do seu governante maior, nos fez chegar a 2286 mortos, nas ultimas 24h, pela pandemia, num momento em que o mundo inteiro avança  na imunização da população,  através da vacina.  #ImpeachmentBolsonaroUrgente",2021-03-10
dante_02_1427610380755508992,"ATENÇÃO: amanhã, quarta-feira (18), é dia de vacinar quem tem 23 e 22 ANOS. Drives e pontos fixos. Não precisam chegar cedo, comam seu Miojo com calma pq tem vacina pra todos. Espero vocês, levem alimentos pra ajudar as famílias, se conseguirem. https://t.co/netPd3GSZ7",2021-08-17
dante_02_1371544263645880064,"Com a ajuda de cada profissional conseguimos, no último sábado, concluir o ciclo de imunização em 1.261 idosos com idade a partir de 85 anos, com a primeira e segunda dose tomadas. ?? A vacina é a esperança de um futuro no qual vamos poder abraçar uns aos outros novamente ??",2021-03-15
dante_02_1359558315911610112,"Seu Francisco e Dona Teresa já estavam cadastrados na plataforma Vacine Já e solicitaram o transporte pela Central 156. A ""carona"" começou a ser ofertada hoje, numa importante parceria entre Prefeitura de Fortaleza, Governo do Ceará, Fiec, Fecomércio e CDL. ??????",2021-02-10
dante_02_1371779800327717120,"Aracaju é uma das cidades do Brasil que mais vacinou contra a Covid-19 até o momento. Infelizmente, ontem tivemos que encerrar a vacinação por falta da vacina. Agora, estamos esperando a chegada de mais doses para seguir imunizando a população. #NovaBrasil",2021-03-16
dante_02_1379064033488346880,"Pessoal, já pensou em se vacinar e ajudar quem mais precisa?\n\n✅ Pensando nisso, iniciamos a campanha #VacinaSolidária. A pessoa que puder, na hora de se vacinar, leva 1kg de alimento não perecível em um de nossos pontos de vacinação contra a Covid.",2021-04-05
dante_02_1387779101826633984,Hoje (29) 1 milhão de doses da vacina da Pfizer. Trata-se da primeira remessa do contrato de 100 milhões de doses com a farmacêutica.\n\nNós vamos vencer o vírus!,2021-04-29
dante_02_1412824684673090048,"O senador @EduardoBraga_AM coloca Roberto Dias nas cordas, mostrando que havia uma disputa pelo departamento de compras do Ministério da Saúde, tendo um lado o grupo de militares representado por Elcio Franco, que assumiu protagonismo e abocanhou todas as contratações de vacina.",2021-07-07
dante_02_1357044127947496960,"Muito importante a manifestação dos novos presidentes da Câmara, Arthur Lira, e do Senado, Rodrigo Pacheco, que assinaram nesta quarta-feira um compromisso conjunto de priorizar o combate ao coronavírus, a busca pela universalização das vacinas e pautas de recuperação econômica https://t.co/BrudRi98Yi",2021-02-03
dante_02_1364335058346245888,"APROVAMOS A MP DAS VACINAS, que facilita a compra dos imunizantes contra a covid-19 e acelera os ritos de aprovação pela Anvisa! Estados e municípios também ficam autorizados a comprar a vacina se o Ministério da Saúde não enviar doses suficientes. #VacinaParaTodosJá #VacinaSim",2021-02-23
dante_02_1352640983457000960,"Fui indicado juntamente com o prefeito de Manaus, David Almeida, para representar a região Norte na comissão de acompanhamento da vacinação da Frente Nacional de Prefeitos (FNP). A FNP articula a primeira reunião do grupo com o Ministro da Saúde, Eduardo Pazuello, para +",2021-01-22
dante_02_1379161275586993920,"@sandradc2 Para isso, precisamos de mais vacinas, que nos são enviadas pelo governo federal. #EquipeEd",2021-04-05
dante_02_1347139286429289984,"Despreparo do governo com vacina é perversidade, diz epidemiologista  https://t.co/5WURZsUbFW",2021-01-07
dante_02_1449409491494215936,"Atenção pais, mães e responsáveis. Hoje acontece o DIA D DE MULTIVACINAÇÃO. Quem é de Porto Alegre pode procurar uma das 85 unidades de saúde para atualizar a caderneta de vacinação das crianças. https://t.co/vFzsujTUok",2021-10-16
dante_02_1392822041250835968,??Jair Bolsonaro \n??Hamilton Mourão\n??Eduardo Pazuello\n??Paulo Guedes \n??Walter Braga Neto\n??Nestor Forster\n\nTODOS eles receberam a carta da Pfizer em setembro de 2020 dizendo que o Brasil tinha prioridade nas vacinas por ter participado de estudos e NÃO FIZERAM NADA.,2021-05-13
dante_02_1474364997849559040,"A Secretaria de Saúde do Maranhão bem que poderia fornecer os dados para quem precisa.  \n\nPerdi minha porta cédulas com minha carteira de vacinação e não consigo tomar a terceira dose. \n\nAlô, @carloselula, a SES tem como lançar uma carteirinha pra quem precisa? https://t.co/4e3UMl0EX2",2021-12-24
dante_02_1362383559080766976,Com fé em Deus teremos mais doses de vacinas e logo sairemos dessa situação que se arrasta há quase um ano.,2021-02-18
dante_02_1375833694053789952,Nossa cidade segue avançando com a vacinação e na próxima semana vamos ampliar os grupos prioritários! Segue os tweets e se liga no cronograma ????,2021-03-27
dante_02_1384836085327532032,"Hoje é feriado, mas a vacinação para idosos acima de 60 anos e pessoa com comorbidades, a partir de 59 anos, não para. Estamos imunizando os maceioenses com eficiência, sem descanso, porque a vacina é nossa maior arma contra a Covid-19. Maceió segue avançando! ?? https://t.co/A0LFeWj4iQ",2021-04-21
dante_02_1351868846303535104,"1ª PESSOA É VACINADA EM NATAL CONTRA A COVID-19! ??\n\nQue emoção, meus amigos! Depois de tantos desafios que passamos nessa pandemia, iniciar a vacinação em nossa cidade renova a esperança em dias melhores! https://t.co/StohYezjkg",2021-01-20
dante_02_1453703508864212992,"✅ 2ª dose: Coronavac com retorno até 30/10 e Oxford ou Pfizer até 21/11.\n✅ 3ª dose: público geral a partir de 60 anos ou trabalhadores da saúde de qualquer idade que tomaram 2ª dose até 01/06, além das pessoas imunossuprimidas que tomaram a 2ª dose até 29/09.??",2021-10-28
dante_02_1362859912506793984,"COMEÇOU A SESSÃO! \n\nHoje não é um dia a ser comemorado no parlamento brasileiro. Não é motivo de alegria deliberar sobre a prisão de um deputado, ainda mais quando as prioridades do Brasil e do nosso povo são tão urgentes, como a vacinação e a volta a do auxílio emergencial. ????",2021-02-19
dante_02_1404137029982724096,"Perguntaram de quem vinham as vacinas com que Doria anunciou o adiantamento da imunização em SP.\n\nOlha, posso ter as maiores diferenças políticas, mas é inegável que TODAS as vacinas de Covid se devem ao Butantan.\n\nOu por ação (Coronavac) ou por forçar a reação (Oxford e Pfizer)",2021-06-13
dante_02_1410642283070885888,Climax na cpi:\ntensão de @FlavioBolsonaro no momento da apreensão do cel do depoente.\nMedão da perícia.\n\nCenário:\nPM da ativa q nas horas vagas atua como vendedor de vacinas (s/vínculo formal) apresentou denúncia de  contra dep fed q denunciou o esquema de propina no @minsaude https://t.co/1gKZ3FDOAm,2021-07-01
dante_02_1404248897476828928,@ingridallberto ?? vai logo preparando o braço quem tem 1️⃣8️⃣➕ vacina essa semana já,2021-06-13
dante_02_1380197820616090112,"Fico triste com a formalização da furação de fila da vacina. Mesmo que a minha entidade de classe decida adquirir e ofertar aos profissionais, só tomarei a vacina quando o SUS a ofertar à minha faixa etária. (+)",2021-04-08
dante_02_1413965876907450112,"Em entrevista à CNN, fui perguntado sobre o rally do bem, a competição pra ver quem vacina mais rapidamente a população. Tenho a alegria de dizer que a gente sempre está entre as cidades mais avançadas e já entramos na imunização de 37+, além de todos os grupos prioritários.",2021-07-10
dante_02_1355981571153658112,Carreata em Belo Horizonte. O povo mineiro pede Fora Bolsonaro e Vacina Já\n\nFoto @J_LIVRES \n\n#StopBolsonaroMundial\n#ForaBolsonaro\n#ForaBolsonaroeMourão https://t.co/d5xBBSSwS0,2021-01-31
dante_02_1402574926373076992,"Iniciamos hoje a terceira fase da vacinação contra a gripe, que terá como públicos-alvo pessoas com comorbidades ou deficiência permanente, caminhoneiros, trabalhadores de transporte coletivo, rodoviário, (cont) https://t.co/p9ouB01dPz",2021-06-09
dante_02_1380295050610016000,"A Bahia recebeu mais 281.400 doses da vacina. Ainda é pouco, as temos que valorizar. Muitos idosos tomaram a primeira dose e não retornam no prazo para tomar a segunda dose.",2021-04-08
dante_02_1384900561393398016,2 milhões de doses de vacinas contra a #COVID19 19 já foram aplicadas no Paraná. O número foi alcançado hj e registrado no vacinômetro da Secretaria Estadual de Saúde. ????????,2021-04-21
dante_02_1355168614568111872,"De longe parece que boa parte dos brasileiros aceitou ou nem liga para o extermínio a que estão sendo submetidos. Extermínio com requintes de crueldade: milhões de doses da vacina do Butantan sendo esnobadas por Bolsonaro. E muitos brasileiros gritando alegremente: “Mito, mito!”",2021-01-29
dante_02_1369817617540727040,"Vivemos uma tragédia sem precedentes. Chegamos ao fim deste dia com o número de 2.349 mortes por covid, no Brasil, em 24h. Minha solidariedade a todos que perderam seus entes queridos. A celeridade na vacinação é urgente para preservar a vida dos brasileiros.",2021-03-10
dante_02_1413966892625169920,"Cozinheiro e mulher presa em POA por se manifestarem contrários ao Bolsonaro, Bolsonaro confessando prevaricação em rádio Gaúcha sobre a corrupção na compra das vacinas; Wassef, adv da família Bolsonaro ameaçando jornalista… Bolsonaro vai cair com o povo nas ruas. #impeachmentJa",2021-07-10
dante_02_1410915947335069952,"Para conferir o seu cadastro e agendamento de forma simples e rápida, é só acessar o nosso site #VacineJá. Você preenche os dados solicitados e pronto! ??\n\n⚠️Caso você esteja agendado(a), as informações de data, horário e local da sua vacinação aparecerão logo abaixo do cadastro. https://t.co/bPXEHqxYml",2021-07-02
dante_02_1392936835605843968,"13 de Maio\n133 anos da Abolição da Escravatura\nDia Nacional de Denúncia Contra o Racismo\nDia da 1ª dose da minha vacinação contra Covid-19\nOxalá mais pessoas tivessem tido a mesma oportunidade, antes de, tragicamente, morrerem\n\nObrigado, @EdmilsonPSOL!\n\nÀ luta!\n\nVotem 50, sempre! https://t.co/tu1QJvJddY",2021-05-13
dante_02_1417191411376591104,"@JansenXande Jansen, é preciso aguardar uma data de repescagem.",2021-07-19
dante_02_1391759260602839040,@gabitchyy @prefeiturabelem A vacinação das comorbidades não foi interrompida e deve continuar assim que novas doses chegarem. Lembrando que os idosos estão são prioridade na vacinação e é preciso garantir a imunização de todos. #EquipeEd,2021-05-10
dante_02_1434995260296471040,"Iniciaremos nesta quarta (8) a aplicação da 3ª dose da vacina contra a Covid-19, começando pelos idosos de Instituições de Longa Permanência. Nossas equipes estarão atuando no Lar Torres de Melo, onde 164 idosos receberam a 2ª dose há mais de seis meses. https://t.co/pee9IzpnXp",2021-09-06
dante_02_1391022589087292928,China não se compromete com prazos para entregar insumos para a fabricação de vacinas no Brasil https://t.co/mJNEyZYTtL,2021-05-08
dante_02_1406962816410652928,"Mais uma semana de luta começando. Na Câmara, eu e a bancada do @PTnaCamara vamos cobrar a #VacinaParaTodos e pedir o #ForaBolsonaro. O genocídio precisa parar, o povo cansou de sofrer.\n\n?? Wagner da Silva https://t.co/JxRohpjvZm",2021-06-21
dante_02_1361663067264871936,"Ontem Bolsonaro falou em tirar jornais de circulação, ameaçando mais uma vez a democracia. Hoje, o Estado de Minas publica uma capa histórica expondo a contradição do governo em priorizar o acesso à armas, enquanto nosso país faz fila pela vacina. https://t.co/quZVu2AgIv",2021-02-16
dante_02_1375101914342437120,"#TempoReal #CPIdosFuraFilas da #Vacinação Acompanhe a 1ª reunião de oitivas da comissão parlamentar de inquérito. Os deputados vão ouvir cinco convidados: https://t.co/zOYhgHkfnj O presidente da CPI é o dep. @joaovitorxavier e o relator, dep. @cassioafsoares #Coronavírus https://t.co/4ugsJw8lUI",2021-03-25
dante_02_1418573729982995968,"#SAÚDENEWS Tem + vacina chegando por aííí! ?????? Olha só o que a gente vai entregar para vocês entre hoje e quinta:\n\n?? 1,036 milhão de doses AstraZeneca/Covax\n?? 1,728 milhão de doses Coronavac/Butantan\n?? 1,523 milhão de doses Pfizer\n?? 4,461 milhões de doses AstraZeneca/Fiocruz",2021-07-23
dante_02_1374072187162915072,"@ElysegCiara Segundo informações da Sesma, as vacinas têm sido destinadas aos conselhos regionais (CRM, CRO, Coren e Crefito). #EquipeEd",2021-03-22
dante_02_1378335643454074880,"Vacina para todos, mas pra #Elenão, devia ser a palavra de ordem ao maior dos negacionistas!\nMas somos maiores do que nosso adversário: tem que ser derrotado vivo! https://t.co/XCC7vLubsP",2021-04-03
dante_02_1389538130584382976,⚠️ Atenção ⚠️\n\nGrávidas e puérperas do Recife já podem tomar vacina contra Covid-19. \n\n➡️ Agendamento a partir das 12h desta terça-feira (04/05) no Conecta Recife (link na Bio)\n\n➡️ Vacinação a partir de amanhã (05/05).\n\nSegue o fio para saber sobre documentação e + detalhes. ?? https://t.co/7m6jiAHzXA,2021-05-04
dante_02_1377599196128289024,"Logo mais, participo de reunião da @FNPrefeitos com o presidente do Senado, senador @rpsenador Vamos apresentar o Conectar (consórcio de vacinas) e os projetos de interesse dos municípios, além de dialogar sobre formas para acelerar a compra de vacinas pelo Brasil.",2021-04-01
dante_02_1455876319200304896,"Hackear o Ifood para trocar o nome de restaurantes por frases como ""Marielle Peneira"" e ""Vacina Mata"" é de uma crueldade bizarra. Burlar-se da morte, do luto, da tragédia, é bárbaro, brutal e inaceitável.",2021-11-03
dante_02_1355471957970584064,"Via @estadao: Governo tenta destravar autorização para a Sputinik, tratada como possível 'vacina de Bolsonaro' https://t.co/1BZprjJuyF",2021-01-30
dante_02_1425142437706599936,"Ô, meu patrão: quer vacinar na madrugada mas tem problema com transporte? Duas alternativas: vai de ônibus e a gente te reembolsa ou pede um voucher da 99, uma parceria com a Prefeitura de Floripa. https://t.co/gq7UA0ZXKY",2021-08-10
dante_02_1392123075794285056,"Renan pergunta sobre o processo da Sputnik V e Barra Torres diz que a negativa momentânea não deve causar lesão à vacina, que pode ser aprovada em breve.\n\nOra, com mais de 2 mil pessoas morrendo por dia há 54 dias, falta, no mínimo, sentido de urgência à agência.",2021-05-11
dante_02_1376907467188281088,Tomei posse na direção do Conectar (Consórcio Nacional de Vacinas das Cidades Brasileiras). Começaremos a dialogar com laboratórios nacionais e estrangeiros para a compra de vacinas. É uma necessidade e uma urgência nacional que nos unamos por mais vacinas para nossa gente.,2021-03-30
dante_02_1426323653126409984,"@raphaellauria_ Quem por alguma razão perdeu a data de vacinação, pode entrar em contato pelo email: vacinabelem@sesma.pmb.pa.gov.br e solicitar a vacinação. A partir desse procedimento, a equipe da Sesma chama essas pessoas para serem vacinadas. #EquipeEd",2021-08-13
dante_02_1440702665571254016,"Na realidade paralela dos fake-sites e grupos de Whatsapp/Telegram da gadolândia, o Gabinete do Ódio usa vídeos falsos para sugerir que:\n\n1) Bolsonaro teria sido recepcionado/aplaudido por uma multidão em NYC;\n\n2) O Premier inglês, Boris Johnson, teria se dito ""encantado"" com ele",2021-09-22
dante_02_1387711453034077952,Estamos prontos para avançar na imunização de muito mais recifenses tão logo cheguem novas remessas de vacina. https://t.co/JDlADyEDvX,2021-04-29
dante_02_1372246235751529984,O Ceará já soma 1 milhão de vacinas entregues pelo Governo Federal. Garantir a imunização permitirá salvar mais vidas e permitirá acelerar a volta ao ritmo normal de trabalho do nosso Estado. Esperamos que o Governo do Ceará não as deixe no freezer mais uma vez por incompetência.,2021-03-17
dante_02_1429863495978426112,"Segue a agenda no Ceará. Reunião com os companheiros do PCdoB, PSOL e do PT. Na pauta a luta pela democracia, por vacina, emprego e combate à fome. https://t.co/rHIBP8A3WN",2021-08-23
dante_02_1443518809114033920,"Todas as vacinas aplicadas no Brasil, sem exceção, foram adquiridas pelo governo Bolsonaro. Bem como a transferência de tecnologia que permitirá a nossa autossuficiência na fabricação de vacinas contra covid.\nO “negacionista” @jairbolsonaro preservando vidas!\nQuem é “robô” da RT https://t.co/aDTpJZw83u",2021-09-30
dante_02_1390326155077725952,"O capetão repetiu que o artigo 5 da Constituição garante o direito de ir e vir e de culto religioso. É um insano, genocida e manipulador. O direito a vida se sobrepõe a qualquer direito na nossa sociedade. Vacina já para todos, auxílio de emergência de 600 reais e Fora Bolsonaro!",2021-05-06
dante_02_1462821647820407040,"Vocês conhecem a MEGA VACINAÇÃO?\n\nA Semusa aderiu à campanha do Ministério da Saúde que prioriza o complemento do ciclo vacinal com a 2ª dose e a dose de reforço. \n\nSe você tem 18 anos+ e tomou a 2ª dose há 120 dias, procure um dos pontos entre 09h e 17h e tome a 3ª dose! https://t.co/kmH3m48lod",2021-11-22
dante_02_1351996031068724992,"Acabei de sair do Centro Municipal de Vacinação contra a covid-19, em São Luís. Em geral, o atendimento tem sido bom para os que estão sendo vacinados, a estrutura é boa e o tempo de espera também é bom na maioria dos casos. Mas algumas coisas me chamaram atenção. Segue o fio:",2021-01-20
dante_02_1364608993281380096,"Seguimos dialogando para receber um quantitativo maior por parte do governo Federal e tentando comprar diretamente as doses. Além do público prioritário que já está dentro do cronograma nacional de vacinação, venho buscando inserir profissionais da educação nessa fase inicial.",2021-02-24
dante_02_1348642960360014080,"@rodrigo_fla2013 @belivaldochagas @PrefAracaju @governosergipe Rodrigo, recentemente publiquei sobre a vacina. Aguardamos que o governo federal coordene a imunização contra a COVID-19 como acontece em todos os programas de vacinação. Caso isso ñ aconteça, já assinamos uma carta de intenções para adquirir a vacina produzida pelo Butantan.",2021-01-11
