ID_DSTOCKS,ID_TOKEN,TOKEN,POS
dante_01_443125288709279744l,21,uma,DET
dante_01_443125288709279744l,22,operação,NOUN
dante_01_443125288709279744l,23,em,ADP
dante_01_443125288709279744l,24,seis,NUM
dante_01_443125288709279744l,25,etapas,NOUN
dante_01_443125288709279744l,26,http://t.co/it9boXQdSp,SYM
dante_01_443131579800367104l,1,amanhã,ADV
dante_01_443131579800367104l,2,é,AUX
dante_01_443131579800367104l,3,petr4,PROPN
dante_01_443134089206693888l,1,Em,ADP
dante_01_443134089206693888l,2,os,DET
dante_01_443134089206693888l,3,últimos,ADJ
dante_01_443134089206693888l,4,5,NUM
dante_01_443134089206693888l,5,pregões,NOUN
dante_01_443134089206693888l,6,#CSNA3,PROPN
dante_01_443134089206693888l,7,acumulou,VERB
dante_01_443134089206693888l,8,uma,DET
dante_01_443134089206693888l,9,baixa,NOUN
dante_01_443134089206693888l,10,de,ADP
dante_01_443134089206693888l,11,17.1,NUM
dante_01_443134089206693888l,12,%,SYM
dante_01_443134089206693888l,13,enquanto,ADV
dante_01_443134089206693888l,14,#USIM5,PROPN
dante_01_443134089206693888l,15,-,SYM
dante_01_443134089206693888l,16,14.8,NUM
dante_01_443134089206693888l,17,%,SYM
dante_01_443134089206693888l,18,e,CCONJ
dante_01_443134089206693888l,19,#VALE5,PROPN
dante_01_443134089206693888l,20,-,SYM
dante_01_443134089206693888l,21,10,NUM
dante_01_443134089206693888l,22,%,SYM
dante_01_443134089206693888l,23,.,PUNCT
dante_01_443134089206693888l,24,Veja,VERB
dante_01_443134089206693888l,25,o,DET
dante_01_443134089206693888l,26,ranking,NOUN
dante_01_443134089206693888l,27,:,PUNCT
dante_01_443134089206693888l,28,http://t.co/XjRazUAN9b,SYM
dante_01_443135044094537728l,1,Que,DET
dante_01_443135044094537728l,2,tal,PRON
dante_01_443135044094537728l,3,o,DET
dante_01_443135044094537728l,4,candle,NOUN
dante_01_443135044094537728l,5,totalmente,ADV
dante_01_443135044094537728l,6,fora,ADV
dante_01_443135044094537728l,7,de,ADP
dante_01_443135044094537728l,8,as,DET
dante_01_443135044094537728l,9,bandas,NOUN
dante_01_443135044094537728l,10,em,ADP
dante_01_443135044094537728l,11,VALE5,PROPN
dante_01_443135397691154432l,1,@PBOLSA,PROPN
dante_01_443135397691154432l,2,#IBOV,PROPN
dante_01_443135397691154432l,3,fecha,VERB
dante_01_443135397691154432l,4,em,ADP
dante_01_443135397691154432l,5,baixa,NOUN
dante_01_443135397691154432l,6,de,ADP
dante_01_443135397691154432l,7,"1,54",NUM
dante_01_443135397691154432l,8,%,SYM
dante_01_443135397691154432l,9,a,ADP
dante_01_443135397691154432l,10,os,DET
dante_01_443135397691154432l,11,45.533,NUM
dante_01_443135397691154432l,12,pontos,NOUN
dante_01_443135397691154432l,13,.,PUNCT
dante_01_443135397691154432l,14,#AL,X
dante_01_443135397691154432l,15,#BR,X
dante_01_443135397691154432l,16,#PETR4,X
dante_01_443135397691154432l,17,#VALE5,X
dante_01_443137961069412352l,1,Ainda,ADV
dante_01_443137961069412352l,2,sobre,ADP
dante_01_443137961069412352l,3,#PETROBRAS,PROPN
dante_01_443137961069412352l,4,#PETR4,PROPN
dante_01_443137961069412352l,5,",",PUNCT
dante_01_443137961069412352l,6,assunto,NOUN
dante_01_443137961069412352l,7,de,ADP
dante_01_443137961069412352l,8,o,DET
dante_01_443137961069412352l,9,dia,NOUN
dante_01_443137961069412352l,10,.,PUNCT
dante_01_443137961069412352l,11,Como,ADV
dante_01_443137961069412352l,12,o,DET
dante_01_443137961069412352l,13,Mercado,NOUN
dante_01_443137961069412352l,14,reagirá,VERB
dante_01_443137961069412352l,15,amanhã,ADV
dante_01_443137961069412352l,16,a,ADP
dante_01_443137961069412352l,17,a,DET
dante_01_443137961069412352l,18,captação,NOUN
dante_01_443137961069412352l,19,bilionária,ADJ
dante_01_443137961069412352l,20,?,PUNCT
dante_01_443137961069412352l,21,http://t.co/03Aet66FTO,SYM
dante_01_443138797375848448l,1,Algoritmo,NOUN
dante_01_443138797375848448l,2,performando,VERB
dante_01_443138797375848448l,3,12,NUM
dante_01_443138797375848448l,4,%,SYM
dante_01_443138797375848448l,5,acima,ADV
dante_01_443138797375848448l,6,de,ADP
dante_01_443138797375848448l,7,o,DET
dante_01_443138797375848448l,8,IBOV,PROPN
dante_01_443138797375848448l,9,desde,ADP
dante_01_443138797375848448l,10,o,DET
dante_01_443138797375848448l,11,início,NOUN
dante_01_443138797375848448l,12,...,PUNCT
dante_01_443138797375848448l,13,Venda,NOUN
dante_01_443138797375848448l,14,de,ADP
dante_01_443138797375848448l,15,TIMP3,PROPN
dante_01_443138797375848448l,16,acionada,VERB
dante_01_443138797375848448l,17,em,ADP
dante_01_443138797375848448l,18,os,DET
dante_01_443138797375848448l,19,"11,32",NUM
dante_01_443138797375848448l,20,",",PUNCT
dante_01_443138797375848448l,21,BRML3,PROPN
dante_01_443138797375848448l,22,e,CCONJ
dante_01_443138797375848448l,23,ESTC3,PROPN
dante_01_443138797375848448l,24,...,PUNCT
dante_01_443138797375848448l,25,http://t.co/6H6bijRv2n,SYM
dante_01_443140659755503617l,1,VALE5,PROPN
dante_01_443140659755503617l,2,–,PUNCT
dante_01_443140659755503617l,3,Gráfico,NOUN
dante_01_443140659755503617l,4,–,PUNCT
dante_01_443140659755503617l,5,10-03-2014,NUM
dante_01_443140659755503617l,6,http://t.co/lY3q5tPP8m,SYM
dante_01_443142615639138304l,1,Macktrader,PROPN
dante_01_443142615639138304l,2,Investimentos,PROPN
dante_01_443142615639138304l,3,:,PUNCT
dante_01_443142615639138304l,4,Petrobrás,PROPN
dante_01_443142615639138304l,5,Pn,PROPN
dante_01_443142615639138304l,6,(,PUNCT
dante_01_443142615639138304l,7,Petr4,PROPN
dante_01_443142615639138304l,8,),PUNCT
dante_01_443142615639138304l,9,",",PUNCT
dante_01_443142615639138304l,10,Gráfico,NOUN
dante_01_443142615639138304l,11,Semanal,ADJ
dante_01_443142615639138304l,12,.,PUNCT
dante_01_443142615639138304l,13,Papel,NOUN
dante_01_443142615639138304l,14,fazen,VERB
dante_01_443142615639138304l,15,...,PUNCT
dante_01_443142615639138304l,16,http://t.co/ZxJu5OTUCs,SYM
dante_01_443143551778422785l,1,#PETR4,PROPN
dante_01_443143551778422785l,2,Mensal,ADJ
dante_01_443143551778422785l,3,de,ADP
dante_01_443143551778422785l,4,a,DET
dante_01_443143551778422785l,5,PETROFUMO,PROPN
dante_01_443143551778422785l,6,..,PUNCT
dante_01_443143551778422785l,7,(,PUNCT
dante_01_443143551778422785l,8,mensagem,NOUN
dante_01_443143551778422785l,9,:,PUNCT
dante_01_443143551778422785l,10,951011,NUM
dante_01_443143551778422785l,11,),PUNCT
dante_01_443143551778422785l,12,http://t.co/cm13ALseDU,SYM
dante_01_443143689280299009l,1,#csna3,PROPN
dante_01_443143689280299009l,2,semanal,ADJ
dante_01_443143689280299009l,3,(,PUNCT
dante_01_443143689280299009l,4,mensagem,NOUN
dante_01_443143689280299009l,5,:,PUNCT
dante_01_443143689280299009l,6,950998,NUM
dante_01_443143689280299009l,7,),PUNCT
dante_01_443143689280299009l,8,http://t.co/suRkLOSBUz,SYM
dante_01_443147317550784512l,1,@emirsader,PROPN
dante_01_443147317550784512l,2,o,DET
dante_01_443147317550784512l,3,FGTs,PROPN
dante_01_443147317550784512l,4,aplicado,VERB
dante_01_443147317550784512l,5,em,ADP
dante_01_443147317550784512l,6,PETR4,PROPN
dante_01_443147317550784512l,7,",",PUNCT
dante_01_443147317550784512l,8,por,ADP
dante_01_443147317550784512l,9,exemplo,NOUN
dante_01_443147317550784512l,10,.,PUNCT
dante_01_443150664760578048l,1,#Boas,X
dante_01_443150664760578048l,2,...,PUNCT
dante_01_443150664760578048l,3,Ainda,ADV
dante_01_443150664760578048l,4,tenho,VERB
dante_01_443150664760578048l,5,dúvidas,NOUN
dante_01_443150664760578048l,6,...,PUNCT
dante_01_443150664760578048l,7,o,DET
dante_01_443150664760578048l,8,+,ADV
dante_01_443150664760578048l,9,Doido,ADJ
dante_01_443150664760578048l,10,que,PRON
dante_01_443150664760578048l,11,busca,VERB
dante_01_443150664760578048l,12,SUPORTE,NOUN
dante_01_443150664760578048l,13,em,ADP
dante_01_443150664760578048l,14,a,DET
dante_01_443150664760578048l,15,#Petr4,PROPN
dante_01_443150664760578048l,16,e,CCONJ
dante_01_443150664760578048l,17,RESISTENCIA,NOUN
dante_01_443150664760578048l,18,em,ADP
dante_01_443150664760578048l,19,o,DET
dante_01_443150664760578048l,20,S&P,PROPN
dante_01_443150664760578048l,21,...,PUNCT
dante_01_443150664760578048l,22,hehehe,X
dante_01_443160592845508608l,1,Aproveitem,VERB
dante_01_443160592845508608l,2,para,ADP
dante_01_443160592845508608l,3,comprar,VERB
dante_01_443160592845508608l,4,PETR4,PROPN
dante_01_443160592845508608l,5,enquanto,ADV
dante_01_443160592845508608l,6,está,AUX
dante_01_443160592845508608l,7,em,ADP
dante_01_443160592845508608l,8,a,DET
dante_01_443160592845508608l,9,baixa,NOUN
dante_01_443160592845508608l,10,!,PUNCT
dante_01_443160592845508608l,11,Vai,AUX
dante_01_443160592845508608l,12,subir,VERB
dante_01_443160592845508608l,13,logo,ADV
dante_01_443160592845508608l,14,",",PUNCT
dante_01_443160592845508608l,15,logo,ADV
dante_01_443160592845508608l,16,!,PUNCT
dante_01_443160592845508608l,17,O,PRON
dante_01_443160592845508608l,18,que,PRON
dante_01_443160592845508608l,19,eu,PRON
dante_01_443160592845508608l,20,pude,AUX
dante_01_443160592845508608l,21,comprar,VERB
dante_01_443160592845508608l,22,",",PUNCT
dante_01_443160592845508608l,23,eu,PRON
dante_01_443160592845508608l,24,comprei,VERB
dante_01_443160592845508608l,25,!,PUNCT
dante_01_443160592845508608l,26,...,PUNCT
dante_01_443160592845508608l,27,http://t.co/u5fEHbSAek,SYM
dante_01_443166622409560064l,1,#PETR3,X
dante_01_443166622409560064l,2,#PETR4,X
dante_01_443166622409560064l,3,-,PUNCT
dante_01_443166622409560064l,4,Petrobras,PROPN
dante_01_443166622409560064l,5,precifica,VERB
dante_01_443166622409560064l,6,emissão,NOUN
dante_01_443166622409560064l,7,de,ADP
dante_01_443166622409560064l,8,US$,SYM
dante_01_443166622409560064l,9,"8,5",NUM
dante_01_443166622409560064l,10,bi,NOUN
dante_01_443166622409560064l,11,",",PUNCT
dante_01_443166622409560064l,12,demanda,NOUN
dante_01_443166622409560064l,13,supera,VERB
dante_01_443166622409560064l,14,US$,SYM
dante_01_443166622409560064l,15,22,NUM
dante_01_443166622409560064l,16,bi,NOUN
dante_01_443166622409560064l,17,-,PUNCT
dante_01_443166622409560064l,18,http://t.co/EsHc5R6XTA,SYM
dante_01_443172968357978113l,1,A,DET
dante_01_443172968357978113l,2,LIGHT,PROPN
dante_01_443172968357978113l,3,S.A.,PROPN
dante_01_443172968357978113l,4,fechou,VERB
dante_01_443172968357978113l,5,o,DET
dante_01_443172968357978113l,6,dia,NOUN
dante_01_443172968357978113l,7,de,ADP
dante_01_443172968357978113l,8,ontem,ADV
dante_01_443172968357978113l,9,a,ADP
dante_01_443172968357978113l,10,o,DET
dante_01_443172968357978113l,11,preço,NOUN
dante_01_443172968357978113l,12,de,ADP
dante_01_443172968357978113l,13,R$,SYM
dante_01_443172968357978113l,14,"15,70",NUM
dante_01_443172968357978113l,15,(,PUNCT
dante_01_443172968357978113l,16,-,SYM
dante_01_443172968357978113l,17,"1,07",NUM
dante_01_443172968357978113l,18,%,SYM
dante_01_443172968357978113l,19,),PUNCT
dante_01_443172968357978113l,20,com,ADP
dante_01_443172968357978113l,21,volume,NOUN
dante_01_443172968357978113l,22,de,ADP
dante_01_443172968357978113l,23,R$,SYM
dante_01_443172968357978113l,24,"18,09",NUM
dante_01_443172968357978113l,25,mm,NOUN
dante_01_443172968357978113l,26,.,PUNCT
dante_01_443172968357978113l,27,$LIGT3,X
dante_01_443176020883959808l,1,@wallinvest,PROPN
dante_01_443176020883959808l,2,@WallFigueiredo,PROPN
dante_01_443176020883959808l,3,CIEL3,PROPN
dante_01_443176020883959808l,4,_,PUNCT
dante_01_443176020883959808l,5,Avisei,VERB
dante_01_443176020883959808l,6,ontem,ADV
dante_01_443176020883959808l,7,!,PUNCT
dante_01_443176020883959808l,8,Peguei,VERB
dante_01_443176020883959808l,9,em,ADP
dante_01_443176020883959808l,10,a,DET
dante_01_443176020883959808l,11,minha,DET
dante_01_443176020883959808l,12,fórmula,NOUN
dante_01_443176020883959808l,13,rastreadora,ADJ
dante_01_443176020883959808l,14,.,PUNCT
dante_01_443176020883959808l,15,Obrigado,INTJ
dante_01_443176020883959808l,16,Professor,NOUN
dante_01_443176020883959808l,17,!,PUNCT
dante_01_443176020883959808l,18,http://t.co/JRFp9gVy8M,SYM
dante_01_443178803557580800l,1,Ano,NOUN
dante_01_443178803557580800l,2,passado,ADJ
dante_01_443178803557580800l,3,eu,PRON
dante_01_443178803557580800l,4,falei,VERB
dante_01_443178803557580800l,5,que,SCONJ
dante_01_443178803557580800l,6,até,ADP
dante_01_443178803557580800l,7,o,DET
dante_01_443178803557580800l,8,final,NOUN
dante_01_443178803557580800l,9,de,ADP
dante_01_443178803557580800l,10,2104,NUM
dante_01_443178803557580800l,11,#PETR4,PROPN
dante_01_443178803557580800l,12,estaria,AUX
dante_01_443178803557580800l,13,abaixo,ADV
dante_01_443178803557580800l,14,de,ADP
dante_01_443178803557580800l,15,R$,SYM
dante_01_443178803557580800l,16,"10,00",NUM
dante_01_443178803557580800l,17,mas,CCONJ
dante_01_443178803557580800l,18,acho,VERB
dante_01_443178803557580800l,19,que,SCONJ
dante_01_443178803557580800l,20,errei,VERB
dante_01_443178803557580800l,21,",",PUNCT
dante_01_443178803557580800l,22,não,ADV
dante_01_443178803557580800l,23,vai,AUX
dante_01_443178803557580800l,24,demorar,VERB
dante_01_443178803557580800l,25,tanto,ADV
dante_01_443178803557580800l,26,.,PUNCT
dante_01_443188111057887232l,1,#OIL,X
dante_01_443188111057887232l,2,#PETR4,X
dante_01_443188111057887232l,3,Petrobras,PROPN
dante_01_443188111057887232l,4,aumenta,VERB
dante_01_443188111057887232l,5,investimento,NOUN
dante_01_443188111057887232l,6,em,ADP
dante_01_443188111057887232l,7,a,DET
dante_01_443188111057887232l,8,Argentina,PROPN
dante_01_443188111057887232l,9,",",PUNCT
dante_01_443188111057887232l,10,diz,VERB
dante_01_443188111057887232l,11,site,NOUN
dante_01_443188111057887232l,12,",",PUNCT
dante_01_443188111057887232l,13,empresa,NOUN
dante_01_443188111057887232l,14,nega,VERB
dante_01_443188111057887232l,15,.,PUNCT
dante_01_443188111057887232l,16,http://t.co/vasP1DxOM8,SYM
dante_01_443195116514074624l,1,PETR4,PROPN
dante_01_443195116514074624l,2,em,ADP
dante_01_443195116514074624l,3,10/03/2014,NUM
dante_01_443195116514074624l,4,:,PUNCT
dante_01_443195116514074624l,5,Ola,INTJ
dante_01_443195116514074624l,6,Faz,VERB
dante_01_443195116514074624l,7,um,DET
dante_01_443195116514074624l,8,tempo,NOUN
dante_01_443195116514074624l,9,que,PRON
dante_01_443195116514074624l,10,não,ADV
dante_01_443195116514074624l,11,comento,VERB
dante_01_443195116514074624l,12,esse,DET
dante_01_443195116514074624l,13,ativo,NOUN
dante_01_443195116514074624l,14,e,CCONJ
dante_01_443195116514074624l,15,casualmente,ADV
dante_01_443195116514074624l,16,ouvi,VERB
dante_01_443195116514074624l,17,por,ADP
dante_01_443195116514074624l,18,os,DET
dante_01_443195116514074624l,19,corredores,NOUN
dante_01_443195116514074624l,20,alguém,PRON
dante_01_443195116514074624l,21,fal,VERB
dante_01_443195116514074624l,22,...,PUNCT
dante_01_443195116514074624l,23,http://t.co/wErnhorDmJ,SYM
dante_01_443200747857903616l,1,Petrobras,PROPN
dante_01_443200747857903616l,2,confirma,VERB
dante_01_443200747857903616l,3,precificação,NOUN
dante_01_443200747857903616l,4,de,ADP
dante_01_443200747857903616l,5,títulos,NOUN
dante_01_443200747857903616l,6,de,ADP
dante_01_443200747857903616l,7,US$,SYM
dante_01_443200747857903616l,8,"8,5",NUM
dante_01_443200747857903616l,9,bilhões,NOUN
dante_01_443200747857903616l,10,:,PUNCT
dante_01_443200747857903616l,11,SÃO,PROPN
dante_01_443200747857903616l,12,PAULO,PROPN
dante_01_443200747857903616l,13,",",PUNCT
dante_01_443200747857903616l,14,10,NUM
dante_01_443200747857903616l,15,Mar,NOUN
dante_01_443200747857903616l,16,(,PUNCT
dante_01_443200747857903616l,17,Reuters,PROPN
dante_01_443200747857903616l,18,),PUNCT
dante_01_443200747857903616l,19,-,PUNCT
dante_01_443200747857903616l,20,A,DET
dante_01_443200747857903616l,21,Petrobras,PROPN
dante_01_443200747857903616l,22,PETR4,PROPN
dante_01_443200747857903616l,23,...,PUNCT
dante_01_443200747857903616l,24,http://t.co/KX8B34jKwN,SYM
dante_01_443204515085692930l,1,RT,X
dante_01_443204515085692930l,2,@Andresmoraes,PROPN
dante_01_443204515085692930l,3,:,PUNCT
dante_01_443204515085692930l,4,Pessoal,NOUN
dante_01_443204515085692930l,5,",",PUNCT
dante_01_443204515085692930l,6,o,DET
dante_01_443204515085692930l,7,Estudo,NOUN
dante_01_443204515085692930l,8,de,ADP
dante_01_443204515085692930l,9,Domingo,NOUN
dante_01_443204515085692930l,10,começa,VERB
dante_01_443204515085692930l,11,as,DET
dante_01_443204515085692930l,12,22h00,NOUN
dante_01_443204515085692930l,13,e,CCONJ
dante_01_443204515085692930l,14,o,DET
dante_01_443204515085692930l,15,foco,NOUN
dante_01_443204515085692930l,16,fica,VERB
dante_01_443204515085692930l,17,em,ADP
dante_01_443204515085692930l,18,os,DET
dante_01_443204515085692930l,19,ativos,NOUN
dante_01_443204515085692930l,20,abaixo,ADV
dante_01_443204515085692930l,21,:,PUNCT
dante_01_443204515085692930l,22,-,PUNCT
dante_01_443204515085692930l,23,BBSE3,PROPN
dante_01_443204515085692930l,24,",",PUNCT
dante_01_443204515085692930l,25,CTIP3,PROPN
dante_01_443204515085692930l,26,",",PUNCT
dante_01_443204515085692930l,27,CIEL3,PROPN
dante_01_443204515085692930l,28,",",PUNCT
dante_01_443204515085692930l,29,HBOR3,PROPN
dante_01_443204515085692930l,30,",",PUNCT
dante_01_443204515085692930l,31,...,PUNCT
dante_01_443204515085692930l,32,http://t.c…,SYM
dante_01_443205544418234368l,1,RT,X
dante_01_443205544418234368l,2,@morgadowsl,PROPN
dante_01_443205544418234368l,3,:,PUNCT
dante_01_443205544418234368l,4,Petrobras,PROPN
dante_01_443205544418234368l,5,confirma,VERB
dante_01_443205544418234368l,6,precificação,NOUN
dante_01_443205544418234368l,7,de,ADP
dante_01_443205544418234368l,8,títulos,NOUN
dante_01_443205544418234368l,9,de,ADP
dante_01_443205544418234368l,10,US$,SYM
dante_01_443205544418234368l,11,"8,5",NUM
dante_01_443205544418234368l,12,bilhões,NOUN
dante_01_443205544418234368l,13,:,PUNCT
dante_01_443205544418234368l,14,SÃO,PROPN
dante_01_443205544418234368l,15,PAULO,PROPN
dante_01_443205544418234368l,16,",",PUNCT
dante_01_443205544418234368l,17,10,NUM
dante_01_443205544418234368l,18,Mar,NOUN
dante_01_443205544418234368l,19,(,PUNCT
dante_01_443205544418234368l,20,Reuters,PROPN
dante_01_443205544418234368l,21,),PUNCT
dante_01_443205544418234368l,22,-,PUNCT
dante_01_443205544418234368l,23,A,DET
dante_01_443205544418234368l,24,Petrobras,PROPN
dante_01_443205544418234368l,25,PETR4,PROPN
dante_01_443205544418234368l,26,...,PUNCT
dante_01_443205544418234368l,27,http://t.…,SYM
dante_01_443207013405700096l,1,A,DET
dante_01_443207013405700096l,2,Light,PROPN
dante_01_443207013405700096l,3,S.A.,PROPN
dante_01_443207013405700096l,4,arquivou,VERB
dante_01_443207013405700096l,5,a,DET
dante_01_443207013405700096l,6,ata,NOUN
dante_01_443207013405700096l,7,de,ADP
dante_01_443207013405700096l,8,a,DET
dante_01_443207013405700096l,9,Reunião,NOUN
dante_01_443207013405700096l,10,de,ADP
dante_01_443207013405700096l,11,o,DET
dante_01_443207013405700096l,12,Conselho,NOUN
dante_01_443207013405700096l,13,de,ADP
dante_01_443207013405700096l,14,Administração,NOUN
dante_01_443207013405700096l,15,realizada,VERB
dante_01_443207013405700096l,16,hoje,ADV
dante_01_443207013405700096l,17,.,PUNCT
dante_01_443207013405700096l,18,Confira,VERB
dante_01_443207013405700096l,19,:,PUNCT
dante_01_443207013405700096l,20,http://t.co/F8LbSlsFfV,SYM
dante_01_443207013405700096l,21,$LIGT3,X
dante_01_443207353077604352l,1,RT,X
dante_01_443207353077604352l,2,@DenysonAnderson,PROPN
dante_01_443207353077604352l,3,:,PUNCT
dante_01_443207353077604352l,4,Petrobras,PROPN
dante_01_443207353077604352l,5,confirma,VERB
dante_01_443207353077604352l,6,precificação,NOUN
dante_01_443207353077604352l,7,de,ADP
dante_01_443207353077604352l,8,títulos,NOUN
dante_01_443207353077604352l,9,de,ADP
dante_01_443207353077604352l,10,US$,SYM
dante_01_443207353077604352l,11,"8,5",NUM
dante_01_443207353077604352l,12,bilhões,NOUN
dante_01_443207353077604352l,13,:,PUNCT
dante_01_443207353077604352l,14,SÃO,PROPN
dante_01_443207353077604352l,15,PAULO,PROPN
dante_01_443207353077604352l,16,",",PUNCT
dante_01_443207353077604352l,17,10,NUM
dante_01_443207353077604352l,18,Mar,NOUN
dante_01_443207353077604352l,19,(,PUNCT
dante_01_443207353077604352l,20,Reuters,PROPN
dante_01_443207353077604352l,21,),PUNCT
dante_01_443207353077604352l,22,-,PUNCT
dante_01_443207353077604352l,23,A,DET
dante_01_443207353077604352l,24,Petrobras,PROPN
dante_01_443207353077604352l,25,PETR4,PROPN
dante_01_443207353077604352l,26,...,PUNCT
dante_01_443207353077604352l,27,http,SYM
dante_01_443207353077604352l,28,…,PUNCT
dante_01_443211595020132352l,1,Petrobras,PROPN
dante_01_443211595020132352l,2,confirma,VERB
dante_01_443211595020132352l,3,precificação,NOUN
dante_01_443211595020132352l,4,de,ADP
dante_01_443211595020132352l,5,títulos,NOUN
dante_01_443211595020132352l,6,de,ADP
dante_01_443211595020132352l,7,US$,SYM
dante_01_443211595020132352l,8,"8,5",NUM
dante_01_443211595020132352l,9,bilhões,NOUN
dante_01_443211595020132352l,10,:,PUNCT
dante_01_443211595020132352l,11,SÃO,PROPN
dante_01_443211595020132352l,12,PAULO,PROPN
dante_01_443211595020132352l,13,",",PUNCT
dante_01_443211595020132352l,14,10,NUM
dante_01_443211595020132352l,15,Mar,NOUN
dante_01_443211595020132352l,16,(,PUNCT
dante_01_443211595020132352l,17,Reuters,PROPN
dante_01_443211595020132352l,18,),PUNCT
dante_01_443211595020132352l,19,-,PUNCT
dante_01_443211595020132352l,20,A,DET
dante_01_443211595020132352l,21,Petrobras,PROPN
dante_01_443211595020132352l,22,PETR4,PROPN
dante_01_443211595020132352l,23,...,PUNCT
dante_01_443211595020132352l,24,http://t.co/gSdgOFzDCy,SYM
dante_01_443217384078598144l,1,#PETR4,PROPN
dante_01_443217384078598144l,2,seguindo,VERB
dante_01_443217384078598144l,3,o,DET
dante_01_443217384078598144l,4,mesmo,DET
dante_01_443217384078598144l,5,caminho,NOUN
dante_01_443217384078598144l,6,de,ADP
dante_01_443217384078598144l,7,a,DET
dante_01_443217384078598144l,8,#OGXP3,PROPN
dante_01_443226250736177152l,1,Petrobras,PROPN
dante_01_443226250736177152l,2,confirma,VERB
dante_01_443226250736177152l,3,precificação,NOUN
dante_01_443226250736177152l,4,de,ADP
dante_01_443226250736177152l,5,títulos,NOUN
dante_01_443226250736177152l,6,de,ADP
dante_01_443226250736177152l,7,US$,SYM
dante_01_443226250736177152l,8,"8,5",NUM
dante_01_443226250736177152l,9,bi,NOUN
dante_01_443226250736177152l,10,:,PUNCT
dante_01_443226250736177152l,11,A,DET
dante_01_443226250736177152l,12,Petrobras,PROPN
dante_01_443226250736177152l,13,PETR4.SA,PROPN
dante_01_443226250736177152l,14,PETR3.SA,PROPN
dante_01_443226250736177152l,15,confirmou,VERB
dante_01_443226250736177152l,16,em,ADP
dante_01_443226250736177152l,17,esta,DET
dante_01_443226250736177152l,18,segund,NOUN
dante_01_443226250736177152l,19,...,PUNCT
dante_01_443226250736177152l,20,http://t.co/GpEKRSKbt4,SYM
dante_01_443251414727663616l,1,@GutoAbranches,PROPN
dante_01_443251414727663616l,2,@denisebarbosa,PROPN
dante_01_443251414727663616l,3,@valor_economico,PROPN
dante_01_443251414727663616l,4,Valor,NOUN
dante_01_443251414727663616l,5,de,ADP
dante_01_443251414727663616l,6,mercado,NOUN
dante_01_443251414727663616l,7,de,ADP
dante_01_443251414727663616l,8,o,DET
dante_01_443251414727663616l,9,#Facebook,PROPN
dante_01_443251414727663616l,10,#FB,PROPN
dante_01_443251414727663616l,11,é,AUX
dante_01_443251414727663616l,12,maior,ADJ
dante_01_443251414727663616l,13,de,ADP
dante_01_443251414727663616l,14,o,PRON
dante_01_443251414727663616l,15,que,PRON
dante_01_443251414727663616l,16,de,ADP
dante_01_443251414727663616l,17,a,DET
dante_01_443251414727663616l,18,#Petrobrás,PROPN
dante_01_443251414727663616l,19,PETR4,PROPN
dante_01_443251414727663616l,20,http://t.co/fvrM2s4hzC,SYM
dante_01_443251475083718656l,1,@chrinvestor,PROPN
dante_01_443251475083718656l,2,@TraderBolsa,PROPN
dante_01_443251475083718656l,3,@picapautrader,PROPN
dante_01_443251475083718656l,4,Valor,NOUN
dante_01_443251475083718656l,5,de,ADP
dante_01_443251475083718656l,6,mercado,NOUN
dante_01_443251475083718656l,7,de,ADP
dante_01_443251475083718656l,8,o,DET
dante_01_443251475083718656l,9,#Facebook,PROPN
dante_01_443251475083718656l,10,#FB,PROPN
dante_01_443251475083718656l,11,é,AUX
dante_01_443251475083718656l,12,maior,ADJ
dante_01_443251475083718656l,13,de,ADP
dante_01_443251475083718656l,14,o,PRON
dante_01_443251475083718656l,15,que,PRON
dante_01_443251475083718656l,16,de,ADP
dante_01_443251475083718656l,17,a,DET
dante_01_443251475083718656l,18,#Petrobrás,PROPN
dante_01_443251475083718656l,19,PETR4,PROPN
dante_01_443251475083718656l,20,http://t.co/fvrM2s4hzC,SYM
dante_01_443251532755394560l,1,@Ricamconsult,PROPN
dante_01_443251532755394560l,2,@StephenKanitz,PROPN
dante_01_443251532755394560l,3,@petrobras,PROPN
dante_01_443251532755394560l,4,Valor,NOUN
dante_01_443251532755394560l,5,de,ADP
dante_01_443251532755394560l,6,mercado,NOUN
dante_01_443251532755394560l,7,de,ADP
dante_01_443251532755394560l,8,o,DET
dante_01_443251532755394560l,9,#Facebook,PROPN
dante_01_443251532755394560l,10,#FB,PROPN
dante_01_443251532755394560l,11,é,AUX
dante_01_443251532755394560l,12,maior,ADJ
dante_01_443251532755394560l,13,de,ADP
dante_01_443251532755394560l,14,o,PRON
dante_01_443251532755394560l,15,que,PRON
dante_01_443251532755394560l,16,de,ADP
dante_01_443251532755394560l,17,a,DET
dante_01_443251532755394560l,18,#Petrobrás,PROPN
dante_01_443251532755394560l,19,PETR4,PROPN
dante_01_443251532755394560l,20,http://t.co/fvrM2s4hzC,SYM
dante_01_443314233665925121l,1,RT,X
dante_01_443314233665925121l,2,@PaiRico,PROPN
dante_01_443314233665925121l,3,:,PUNCT
dante_01_443314233665925121l,4,PaiRico,PROPN
dante_01_443314233665925121l,5,em,ADP
dante_01_443314233665925121l,6,Ação,NOUN
dante_01_443314233665925121l,7,is,X
dante_01_443314233665925121l,8,out,X
dante_01_443314233665925121l,9,!,PUNCT
dante_01_443314233665925121l,10,http://t.co/faxgS1ZX6y,SYM
